state,art_form,tourist_visits,month,year,region,funding_received,latitude,longitude
Jammu and Kashmir,Walnut Wood Carving,232720,9,2025,North,386797,33.7782,76.5762
Lakshadweep,Shell Craft,255691,9,2025,South,727197,10.5667,72.6417
Andhra Pradesh,Kuchipudi,195133,10,2025,South,106526,15.9129,79.74
Arunachal Pradesh,Monpa Mask,138226,10,2025,Northeast,273005,28.218,94.7278
Assam,Sattriya Dance,141064,10,2025,Northeast,166463,26.2006,92.9376
Bihar,Madhubani Painting,154609,10,2025,East,150118,25.0961,85.3131
Chhattisgarh,Panthi Dance,98369,10,2025,Central,176416,21.2787,81.8661
Goa,Dekni Dance,353071,10,2025,West,587543,15.2993,74.124
Gujarat,Garba,137021,10,2025,West,159604,22.2587,71.1924
Haryana,Phag Dance,82932,10,2025,North,47342,29.0588,76.0856
Himachal Pradesh,Kullu Shawl Weaving,174702,10,2025,North,287528,31.1048,77.1734
Jharkhand,Chhau Dance,156364,10,2025,East,88565,23.6102,85.2799
Karnataka,Yakshagana,310795,10,2025,South,308839,15.3173,75.7139
Kerala,Aranmula Kannadi,293919,10,2025,South,642605,10.8505,76.2711
Madhya Pradesh,Chanderi Weaving,224054,10,2025,Central,288062,23.4733,77.947
Maharashtra,Warli Painting,210193,10,2025,West,492113,19.7515,75.7139
Manipur,Longpi Pottery,171829,10,2025,Northeast,143868,24.6637,93.9063
Meghalaya,Garo Wangala Dance,108327,10,2025,Northeast,201439,25.467,91.3662
Mizoram,Puanchei Textiles,54287,10,2025,Northeast,87685,23.1645,92.9376
Nagaland,Wood Carving,119248,10,2025,Northeast,177396,26.1584,94.5624
Odisha,Odissi Dance,160689,10,2025,East,254540,20.9517,85.0985
Punjab,Phulkari Embroidery,116191,10,2025,North,125246,31.1471,75.3412
Rajasthan,Ghoomar Dance,174512,10,2025,North,128583,27.0238,74.2179
Sikkim,Carpet Weaving,63291,10,2025,Northeast,77693,27.533,88.5122
Tamil Nadu,Bharatanatyam,354513,10,2025,South,422475,11.1271,78.6569
Telangana,Bidri Craft,282825,10,2025,South,468580,18.1124,79.0193
Tripura,Hojagiri Dance,113427,10,2025,Northeast,173129,23.9408,91.9882
Uttar Pradesh,Kathak Dance,137607,10,2025,North,199385,26.8467,80.9462
Uttarakhand,Aipan Art,247964,10,2025,North,181032,30.0668,79.0193
West Bengal,Durga Puja Art,212809,10,2025,East,334677,22.9868,87.855
Delhi,Meenakari Craft,163031,10,2025,North,209911,28.7041,77.1025
Jammu and Kashmir,Pashmina Weaving,191047,10,2025,North,256251,33.7782,76.5762
Lakshadweep,Lava Dance,226798,10,2025,South,172195,10.5667,72.6417
Andhra Pradesh,Kuchipudi,263150,11,2025,South,361196,15.9129,79.74
Arunachal Pradesh,Wancho Wood Carving,45099,11,2025,Northeast,61749,28.218,94.7278
Assam,Bihu Dance,90613,11,2025,Northeast,162828,26.2006,92.9376
Bihar,Sujni Embroidery,96993,11,2025,East,86316,25.0961,85.3131
Chhattisgarh,Godna Art,208483,11,2025,Central,428609,21.2787,81.8661
Goa,Dekni Dance,171279,11,2025,West,272486,15.2993,74.124
Gujarat,Garba,181830,11,2025,West,423787,22.2587,71.1924
Haryana,Phag Dance,112671,11,2025,North,119348,29.0588,76.0856
Himachal Pradesh,Kangra Painting,262042,11,2025,North,241809,31.1048,77.1734
Jharkhand,Chhau Dance,81613,11,2025,East,108091,23.6102,85.2799
Karnataka,Mysore Painting,89147,11,2025,South,58072,15.3173,75.7139
Kerala,Mohiniyattam,223746,11,2025,South,465832,10.8505,76.2711
Madhya Pradesh,Gond Art,246850,11,2025,Central,253430,23.4733,77.947
Maharashtra,Paithani Sarees,156876,11,2025,West,220179,19.7515,75.7139
Manipur,Longpi Pottery,44916,11,2025,Northeast,81688,24.6637,93.9063
Meghalaya,Nongkrem Dance,149861,11,2025,Northeast,146109,25.467,91.3662
Mizoram,Cheraw Dance,101527,11,2025,Northeast,164705,23.1645,92.9376
Nagaland,Wood Carving,130545,11,2025,Northeast,104466,26.1584,94.5624
Odisha,Applique Work,276839,11,2025,East,408075,20.9517,85.0985
Punjab,Jutti Making,132428,11,2025,North,266858,31.1471,75.3412
Rajasthan,Ghoomar Dance,316719,11,2025,North,373856,27.0238,74.2179
Sikkim,Thangka Painting,104130,11,2025,Northeast,221343,27.533,88.5122
Tamil Nadu,Tanjore Painting,163340,11,2025,South,255134,11.1271,78.6569
Telangana,Bidri Craft,236010,11,2025,South,212823,18.1124,79.0193
Tripura,Risa Textile Weaving,68909,11,2025,Northeast,73663,23.9408,91.9882
Uttar Pradesh,Chikankari,330095,11,2025,North,168156,26.8467,80.9462
Uttarakhand,Ringal Craft,344185,11,2025,North,426143,30.0668,79.0193
West Bengal,Kantha Stitch,138900,11,2025,East,89611,22.9868,87.855
Delhi,Zardozi Work,209027,11,2025,North,311281,28.7041,77.1025
Jammu and Kashmir,Walnut Wood Carving,211117,11,2025,North,323115,33.7782,76.5762
Lakshadweep,Shell Craft,230213,11,2025,South,345099,10.5667,72.6417
Andhra Pradesh,Kalamkari,263744,12,2025,South,369281,15.9129,79.74
Arunachal Pradesh,Thangka Paintings,107970,12,2025,Northeast,208646,28.218,94.7278
Assam,Bihu Dance,81895,12,2025,Northeast,160799,26.2006,92.9376
Bihar,Madhubani Painting,154074,12,2025,East,343774,25.0961,85.3131
Chhattisgarh,Godna Art,115207,12,2025,Central,143916,21.2787,81.8661
Goa,Fugdi Dance,289501,12,2025,West,339623,15.2993,74.124
Gujarat,Patola Weaving,376286,12,2025,West,437650,22.2587,71.1924
Haryana,Embroidery Craft,317235,12,2025,North,567486,29.0588,76.0856
Himachal Pradesh,Kangra Painting,248431,12,2025,North,181677,31.1048,77.1734
Jharkhand,Dokra Metal Craft,114103,12,2025,East,115438,23.6102,85.2799
Karnataka,Yakshagana,123369,12,2025,South,145192,15.3173,75.7139
Kerala,Aranmula Kannadi,314074,12,2025,South,175076,10.8505,76.2711
Madhya Pradesh,Gond Art,155854,12,2025,Central,307457,23.4733,77.947
Maharashtra,Warli Painting,319556,12,2025,West,507427,19.7515,75.7139
Manipur,Phanek Weaving,74230,12,2025,Northeast,136139,24.6637,93.9063
Meghalaya,Bamboo Craft,67415,12,2025,Northeast,129852,25.467,91.3662
Mizoram,Mizo Bamboo Dance,74547,12,2025,Northeast,50124,23.1645,92.9376
Nagaland,Wood Carving,128384,12,2025,Northeast,137303,26.1584,94.5624
Odisha,Applique Work,258222,12,2025,East,300738,20.9517,85.0985
Punjab,Jutti Making,277702,12,2025,North,160019,31.1471,75.3412
Rajasthan,Blue Pottery,184248,12,2025,North,313884,27.0238,74.2179
Sikkim,Mask Dance,87446,12,2025,Northeast,232068,27.533,88.5122
Tamil Nadu,Tanjore Painting,381477,12,2025,South,812440,11.1271,78.6569
Telangana,Perini Shivatandavam,66709,12,2025,South,67281,18.1124,79.0193
Tripura,Bamboo Craft,60260,12,2025,Northeast,88916,23.9408,91.9882
Uttar Pradesh,Kathak Dance,146057,12,2025,North,364459,26.8467,80.9462
Uttarakhand,Choliya Dance,161701,12,2025,North,270530,30.0668,79.0193
West Bengal,Patachitra,108951,12,2025,East,143867,22.9868,87.855
Delhi,Kathak Dance,402133,12,2025,North,341901,28.7041,77.1025
Jammu and Kashmir,Pashmina Weaving,157346,12,2025,North,91879,33.7782,76.5762
Lakshadweep,Lava Dance,305673,12,2025,South,280731,10.5667,72.6417
