state,art_form,tourist_visits,month,year,region,funding_received,latitude,longitude
Jharkhand,Sohrai Painting,202287,12,2025,East,124576,23.6102,85.2799
Karnataka,Bidri Ware,494817,12,2025,South,506160,15.3173,75.7139
Kerala,Mohiniyattam,377454,12,2025,South,297143,10.8505,76.2711
Madhya Pradesh,Chanderi Weaving,342492,12,2025,Central,746271,23.4733,77.947
Maharashtra,Lavani Dance,132705,12,2025,West,90762,19.7515,75.7139
Manipur,Manipuri Dance,59197,12,2025,Northeast,99088,24.6637,93.9063
Meghalaya,Nongkrem Dance,38376,12,2025,Northeast,53898,25.467,91.3662
Mizoram,Cheraw Dance,71726,12,2025,Northeast,138046,23.1645,92.9376
Nagaland,Naga Shawl Weaving,67429,12,2025,Northeast,46518,26.1584,94.5624
Odisha,Pattachitra,146894,12,2025,East,195191,20.9517,85.0985
Punjab,Jutti Making,253193,12,2025,North,233071,31.1471,75.3412
Rajasthan,Ghoomar Dance,335930,12,2025,North,128127,27.0238,74.2179
Sikkim,Thangka Painting,112856,12,2025,Northeast,225036,27.533,88.5122
Tamil Nadu,Tanjore Painting,377742,12,2025,South,634689,11.1271,78.6569
Telangana,Nirmal Paintings,192766,12,2025,South,334595,18.1124,79.0193
Tripura,Bamboo Craft,65874,12,2025,Northeast,63998,23.9408,91.9882
Uttar Pradesh,Kathak Dance,364696,12,2025,North,213478,26.8467,80.9462
Uttarakhand,Ringal Craft,242919,12,2025,North,149151,30.0668,79.0193
West Bengal,Kantha Stitch,222413,12,2025,East,226325,22.9868,87.855
Delhi,Kathak Dance,241277,12,2025,North,439958,28.7041,77.1025
Jammu and Kashmir,Pashmina Weaving,478860,12,2025,North,848560,33.7782,76.5762
